policy_id,sponsor_age,sponsor_sex,sponsor_relationship,student_age,student_sex,income_band,scholarship_flag,tuition_per_sem,expected_years,risk_score,risk_tier,premium_per_sem,maturity_benefit
9648,37,M,other_relative,18,M,low,1,1732201.0,4,1.5,STANDARD,180000.0,500000
9649,50,M,parent,23,F,medium,0,3361889.0,4,1.5,STANDARD,205856.66999999998,500000
9650,50,M,parent,22,F,medium,0,1246351.0,4,1.5,STANDARD,180000.0,500000
9651,70,F,grandparent,23,F,high,0,1239331.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
9652,56,F,parent,19,M,low,1,2414911.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
9653,60,M,parent,18,F,medium,1,2483657.0,4,1.0,PREFERRED,135000.0,0
9654,40,F,grandparent,21,F,low,0,2685048.0,5,4.5,SUBSTANDARD,257551.43999999997,500000
9655,55,F,parent,18,M,medium,0,2248767.0,4,2.5,STANDARD,180000.0,500000
9656,41,M,other_relative,18,M,medium,0,2109883.0,3,0.5,PREFERRED,135000.0,500000
9657,43,F,parent,22,M,medium,1,1232171.0,3,0.0,PREFERRED,135000.0,500000
9658,43,M,parent,22,M,medium,0,2061549.0,4,0.5,PREFERRED,135000.0,500000
9659,56,M,parent,19,F,medium,1,2007213.0,3,0.5,PREFERRED,135000.0,500000
9660,54,F,other,18,M,low,1,1389297.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9661,57,F,parent,23,M,high,1,2141606.0,4,0.0,PREFERRED,135000.0,500000
9662,69,M,grandparent,21,M,medium,0,2680755.0,4,5.0,HIGH_RISK,329422.65,0
9663,66,F,parent,19,M,low,0,1959619.0,3,5.5,HIGH_RISK,324000.0,0
9664,40,F,parent,23,M,low,1,2298818.0,3,0.5,PREFERRED,135000.0,500000
9665,46,M,parent,18,F,low,1,3099587.0,4,2.0,STANDARD,197987.61,0
9666,34,M,other_relative,19,M,medium,1,1716157.0,4,0.0,PREFERRED,135000.0,500000
9667,33,M,parent,22,F,low,1,3241161.0,4,0.5,PREFERRED,157234.83,500000
9668,68,M,grandparent,21,F,medium,1,1307510.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9669,34,F,other_relative,24,M,high,1,1436500.0,3,0.0,PREFERRED,135000.0,500000
9670,57,F,other,19,F,medium,0,2186441.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
9671,40,M,parent,24,M,low,1,2853947.0,4,1.0,PREFERRED,145618.41,500000
9672,50,F,other_relative,22,M,low,0,2625361.0,3,3.5,SUBSTANDARD,255760.82999999996,500000
9673,46,M,other_relative,24,F,high,1,1531650.0,3,0.0,PREFERRED,135000.0,500000
9674,34,M,parent,21,F,medium,0,2560839.0,5,1.0,PREFERRED,136825.17,500000
9675,46,F,parent,22,M,low,1,2050909.0,4,2.0,STANDARD,180000.0,500000
9676,37,M,parent,24,M,medium,0,2533929.0,4,0.5,PREFERRED,136017.87,500000
9677,61,M,parent,23,M,low,1,3367582.0,4,3.0,SUBSTANDARD,278027.45999999996,500000
9678,57,F,parent,23,F,medium,1,1430667.0,3,0.5,PREFERRED,135000.0,500000
9679,51,M,parent,23,F,low,1,3222067.0,5,3.0,SUBSTANDARD,273662.00999999995,500000
9680,40,M,parent,25,F,low,1,2761666.0,4,1.0,PREFERRED,142849.98,500000
9681,40,F,parent,23,F,medium,1,1404045.0,4,0.0,PREFERRED,135000.0,500000
9682,39,M,parent,24,F,low,1,1433046.0,3,0.5,PREFERRED,135000.0,500000
9683,43,M,parent,22,F,high,0,1328552.0,4,0.0,PREFERRED,135000.0,500000
9684,46,F,parent,20,M,medium,0,2333052.0,3,1.0,PREFERRED,135000.0,0
9685,47,F,other,21,M,medium,1,2404917.0,4,1.5,STANDARD,180000.0,500000
9686,44,M,other_relative,22,F,high,1,2350472.0,4,0.0,PREFERRED,135000.0,500000
9687,41,M,other,25,M,medium,0,1726716.0,4,2.0,STANDARD,180000.0,500000
9688,35,M,parent,20,F,low,0,1348141.0,3,2.0,STANDARD,180000.0,0
9689,52,M,parent,22,M,low,0,1743038.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
9690,34,M,parent,19,F,low,0,2588529.0,4,2.0,STANDARD,182655.87,500000
9691,54,F,other_relative,19,F,low,0,2961692.0,4,4.0,SUBSTANDARD,265850.75999999995,500000
9692,51,F,parent,20,M,medium,0,2709683.0,3,1.0,PREFERRED,141290.49,500000
9693,63,M,other_relative,20,M,high,0,2305315.0,4,2.0,STANDARD,180000.0,500000
9694,67,M,other_relative,20,F,medium,0,2945713.0,4,4.5,SUBSTANDARD,265371.38999999996,0
9695,57,F,grandparent,24,F,medium,1,2287237.0,4,2.0,STANDARD,180000.0,500000
9696,48,M,parent,23,F,low,0,2572250.0,5,4.5,SUBSTANDARD,254167.49999999997,0
9697,45,F,other_relative,22,F,high,1,3239321.0,4,0.0,PREFERRED,157179.63,500000
9698,42,M,other_relative,22,M,medium,1,2174165.0,4,0.0,PREFERRED,135000.0,0
9699,68,M,other_relative,20,F,medium,0,1926985.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
9700,47,F,parent,18,M,high,0,2999902.0,4,0.5,PREFERRED,149997.06,500000
9701,50,M,other_relative,24,M,high,1,2093851.0,5,0.5,PREFERRED,135000.0,500000
9702,43,M,parent,18,F,low,1,3066753.0,4,1.0,PREFERRED,152002.59,500000
9703,50,F,grandparent,21,M,medium,0,3457943.0,3,2.0,STANDARD,208738.29,500000
9704,42,M,parent,21,M,high,1,2071651.0,3,0.0,PREFERRED,135000.0,500000
9705,39,M,parent,21,M,medium,1,1514505.0,3,0.0,PREFERRED,135000.0,500000
9706,44,M,grandparent,18,M,medium,0,1559882.0,5,2.5,STANDARD,180000.0,0
9707,60,M,parent,22,F,low,0,1611383.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
9708,58,M,other_relative,21,F,high,0,1977462.0,4,2.0,STANDARD,180000.0,500000
9709,68,M,grandparent,24,F,medium,1,2004202.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9710,42,M,other,19,F,high,0,1412631.0,4,1.0,PREFERRED,135000.0,500000
9711,51,F,other_relative,18,F,low,1,3319643.0,4,2.5,STANDARD,204589.29,500000
9712,55,M,parent,21,M,low,1,1971666.0,3,2.5,STANDARD,180000.0,500000
9713,68,M,grandparent,21,M,low,1,1955583.0,4,5.5,HIGH_RISK,324000.0,500000
9714,66,F,grandparent,20,M,high,1,2111673.0,5,3.5,SUBSTANDARD,251999.99999999997,500000
9715,51,F,parent,24,M,medium,1,3049620.0,4,0.0,PREFERRED,151488.6,500000
9716,52,M,other_relative,20,F,high,1,2425338.0,3,0.0,PREFERRED,135000.0,500000
9717,35,F,parent,22,M,medium,1,2444019.0,3,0.0,PREFERRED,135000.0,500000
9718,43,M,parent,22,M,high,0,2713469.0,4,0.0,PREFERRED,141404.07,500000
9719,39,M,parent,20,M,low,0,3164879.0,3,2.0,STANDARD,199946.37,500000
9720,69,M,grandparent,24,M,medium,1,1320685.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
9721,59,M,parent,18,M,medium,1,2377921.0,3,0.5,PREFERRED,135000.0,500000
9722,45,M,other_relative,23,F,low,1,2954633.0,3,2.0,STANDARD,193638.99,0
9723,67,M,grandparent,23,M,low,1,1935750.0,3,5.0,HIGH_RISK,324000.0,500000
9724,51,M,parent,19,F,medium,0,2333928.0,5,2.5,STANDARD,180000.0,0
9725,41,M,parent,25,M,low,1,2927093.0,4,1.0,PREFERRED,147812.79,500000
9726,31,M,grandparent,23,F,low,0,1991828.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
9727,46,M,parent,18,M,low,1,2626732.0,3,1.5,STANDARD,183801.96,500000
9728,53,F,parent,22,F,medium,1,2470800.0,3,0.0,PREFERRED,135000.0,500000
9729,43,M,parent,18,M,low,0,2875835.0,5,3.5,SUBSTANDARD,263275.05,500000
9730,47,M,parent,25,M,high,0,3111342.0,4,0.5,PREFERRED,153340.26,500000
9731,42,M,parent,24,M,medium,0,3172029.0,3,0.0,PREFERRED,155160.87,500000
9732,48,F,parent,25,M,low,0,3239808.0,4,3.5,SUBSTANDARD,274194.24,500000
9733,51,M,parent,21,M,high,1,3091501.0,4,0.0,PREFERRED,152745.03,500000
9734,34,F,parent,18,F,low,1,3317690.0,5,1.5,STANDARD,204530.7,500000
9735,59,F,parent,20,M,medium,0,2756558.0,4,2.5,STANDARD,187696.74,500000
9736,50,F,other,25,F,medium,0,2679150.0,3,2.5,STANDARD,185374.5,0
9737,64,M,parent,18,M,high,0,2971059.0,3,1.0,PREFERRED,149131.77,500000
9738,38,F,other_relative,24,M,low,1,2059183.0,3,1.0,PREFERRED,135000.0,0
9739,43,M,parent,21,M,medium,1,2288239.0,3,0.0,PREFERRED,135000.0,500000
9740,56,M,parent,21,M,high,1,2421357.0,5,1.0,PREFERRED,135000.0,500000
9741,50,M,other_relative,25,M,low,1,1754333.0,5,3.5,SUBSTANDARD,251999.99999999997,500000
9742,54,M,parent,18,M,high,0,3153132.0,5,1.5,STANDARD,199593.96,500000
9743,50,M,grandparent,21,M,high,0,2348839.0,5,2.5,STANDARD,180000.0,500000
9744,67,M,grandparent,23,M,high,1,2803752.0,4,2.5,STANDARD,189112.56,500000
9745,49,M,parent,20,M,low,1,2916293.0,4,2.0,STANDARD,192488.79,500000
9746,60,M,parent,20,M,low,0,1799465.0,5,5.5,HIGH_RISK,324000.0,0
9747,54,M,parent,25,M,high,1,2075178.0,3,0.0,PREFERRED,135000.0,0
9748,37,M,parent,19,M,high,0,3121320.0,5,0.5,PREFERRED,153639.6,500000
9749,68,M,grandparent,19,F,medium,1,1519520.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
9750,64,F,other_relative,24,F,high,0,2448141.0,3,1.5,STANDARD,180000.0,500000
9751,58,M,other,20,M,medium,0,1578435.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
9752,54,F,parent,18,M,low,1,1233359.0,4,2.0,STANDARD,180000.0,500000
9753,43,M,parent,22,F,medium,1,2747842.0,3,0.0,PREFERRED,142435.26,500000
9754,50,M,parent,20,F,low,0,2535400.0,3,3.0,SUBSTANDARD,253061.99999999997,500000
9755,37,M,other,22,M,low,0,2012361.0,3,3.5,SUBSTANDARD,251999.99999999997,500000
9756,58,F,parent,22,M,medium,0,3170962.0,4,2.5,STANDARD,200128.86,500000
9757,58,M,parent,18,F,high,1,3319447.0,3,0.0,PREFERRED,159583.41,500000
9758,36,F,parent,20,F,medium,0,1595803.0,4,0.5,PREFERRED,135000.0,500000
9759,68,M,parent,19,F,medium,0,2034541.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
9760,38,F,parent,19,F,low,1,3426427.0,4,1.0,PREFERRED,162792.81,500000
9761,47,M,other,25,F,medium,0,2380675.0,3,2.5,STANDARD,180000.0,500000
9762,61,F,parent,24,F,high,1,3449139.0,5,1.0,PREFERRED,163474.16999999998,500000
9763,62,F,grandparent,25,F,medium,1,3066413.0,5,3.0,SUBSTANDARD,268992.38999999996,500000
9764,46,M,parent,18,M,low,0,3461732.0,3,3.0,SUBSTANDARD,280851.95999999996,500000
9765,53,M,parent,22,F,high,0,3430443.0,4,0.5,PREFERRED,162913.29,500000
9766,48,F,other_relative,25,F,low,0,3290017.0,4,4.0,SUBSTANDARD,275700.50999999995,500000
9767,46,F,parent,22,M,low,0,3092920.0,4,3.5,SUBSTANDARD,269787.6,0
9768,44,F,other,18,F,medium,0,2043117.0,4,2.0,STANDARD,180000.0,500000
9769,53,F,other_relative,21,M,low,0,2159728.0,3,3.5,SUBSTANDARD,251999.99999999997,500000
9770,46,M,parent,23,F,low,1,1957078.0,5,3.0,SUBSTANDARD,251999.99999999997,0
9771,44,M,parent,22,F,low,0,1660786.0,4,2.5,STANDARD,180000.0,500000
9772,68,M,parent,19,M,high,1,1230912.0,4,1.5,STANDARD,180000.0,500000
9773,36,M,parent,20,M,high,1,1779867.0,4,0.0,PREFERRED,135000.0,0
9774,46,F,grandparent,21,M,medium,1,2972509.0,4,1.0,PREFERRED,149175.27,500000
9775,48,M,grandparent,18,F,high,0,2372375.0,5,2.5,STANDARD,180000.0,500000
9776,55,M,other_relative,23,M,high,0,2872704.0,3,1.5,STANDARD,191181.12,500000
9777,53,F,parent,23,F,low,1,3021371.0,3,1.5,STANDARD,195641.13,500000
9778,70,M,other_relative,23,F,medium,1,3378818.0,4,3.0,SUBSTANDARD,278364.54,500000
9779,42,M,other_relative,19,M,medium,0,2621492.0,4,1.0,PREFERRED,138644.76,0
9780,65,F,other_relative,21,F,low,1,3017727.0,4,5.0,HIGH_RISK,339531.81,500000
9781,47,F,parent,19,M,medium,1,1441175.0,3,0.0,PREFERRED,135000.0,500000
9782,65,F,grandparent,18,M,medium,0,1292273.0,5,6.0,HIGH_RISK,324000.0,500000
9783,51,M,parent,24,F,low,1,1631619.0,5,3.0,SUBSTANDARD,251999.99999999997,0
9784,32,F,parent,24,F,low,0,1432461.0,4,2.0,STANDARD,180000.0,0
9785,35,F,parent,25,M,low,0,1320358.0,4,2.5,STANDARD,180000.0,500000
9786,67,F,grandparent,22,F,medium,0,1673859.0,4,5.0,HIGH_RISK,324000.0,500000
9787,53,F,parent,18,M,medium,1,1580071.0,4,0.0,PREFERRED,135000.0,500000
9788,44,M,other_relative,19,F,high,0,2595204.0,4,0.0,PREFERRED,137856.12,500000
9789,32,F,other,18,M,medium,0,1299303.0,4,1.5,STANDARD,180000.0,500000
9790,60,F,grandparent,18,F,high,1,3123883.0,4,1.0,PREFERRED,153716.49,500000
9791,58,M,parent,18,M,medium,1,3215487.0,4,1.0,PREFERRED,156464.61,500000
9792,41,M,other_relative,24,M,high,1,1257315.0,4,0.0,PREFERRED,135000.0,500000
9793,44,F,parent,25,M,medium,1,3097159.0,3,0.0,PREFERRED,152914.77,500000
9794,57,M,other_relative,24,M,low,0,2268784.0,4,5.0,HIGH_RISK,324000.0,500000
9795,54,M,parent,23,M,low,0,1995291.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
9796,65,M,grandparent,20,F,high,0,3410114.0,4,4.0,SUBSTANDARD,279303.42,500000
9797,65,F,other_relative,19,M,medium,1,2612715.0,4,3.0,SUBSTANDARD,255381.44999999998,500000
9798,36,F,other_relative,18,F,low,1,3254512.0,3,1.0,PREFERRED,157635.36,500000
9799,31,M,parent,23,M,medium,1,2699332.0,3,0.0,PREFERRED,140979.96,500000
9800,48,M,other,25,M,medium,0,1900133.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
9801,36,F,other_relative,20,F,high,0,1531457.0,4,0.0,PREFERRED,135000.0,500000
9802,50,F,other,25,M,low,1,3198367.0,4,3.5,SUBSTANDARD,272951.00999999995,0
9803,33,M,parent,25,M,high,0,2571365.0,3,0.0,PREFERRED,137140.95,500000
9804,47,F,parent,20,M,low,1,3207185.0,5,3.0,SUBSTANDARD,273215.55,500000
9805,42,F,other_relative,22,M,low,0,2676435.0,4,3.0,SUBSTANDARD,257293.04999999996,0
9806,32,M,other_relative,21,F,medium,0,3125732.0,4,0.5,PREFERRED,153771.96,500000
9807,51,F,other,20,F,medium,0,2493029.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
9808,38,M,parent,25,M,low,1,2690536.0,5,2.0,STANDARD,185716.08,500000
9809,70,F,parent,23,F,low,0,2736238.0,3,5.5,HIGH_RISK,331087.14,0
9810,54,F,other,19,M,medium,0,3477122.0,3,2.5,STANDARD,209313.66,0
9811,41,M,parent,24,M,high,0,3136737.0,4,0.0,PREFERRED,154102.11,0
9812,59,F,other,19,F,low,1,1917095.0,3,4.0,SUBSTANDARD,251999.99999999997,500000
9813,43,M,parent,23,F,medium,0,3057555.0,4,0.5,PREFERRED,151726.65,500000
9814,51,M,parent,24,F,low,1,2504224.0,3,1.5,STANDARD,180126.72,500000
9815,56,F,other_relative,24,M,low,1,2758123.0,4,3.5,SUBSTANDARD,259743.68999999997,500000
9816,54,F,parent,20,M,medium,0,3138731.0,4,1.5,STANDARD,199161.93,500000
9817,60,F,parent,24,M,high,1,2440121.0,4,0.0,PREFERRED,135000.0,500000
9818,58,M,parent,18,M,high,1,2514647.0,5,1.0,PREFERRED,135439.41,500000
9819,39,F,parent,18,F,medium,1,2487735.0,4,0.0,PREFERRED,135000.0,500000
9820,34,F,other_relative,19,M,medium,1,2633669.0,5,0.0,PREFERRED,139010.07,0
9821,43,M,parent,25,F,high,0,2787553.0,3,0.0,PREFERRED,143626.59,500000
9822,36,M,parent,21,M,low,1,2736036.0,4,1.0,PREFERRED,142081.08,500000
9823,54,F,parent,23,F,medium,1,1550238.0,5,1.0,PREFERRED,135000.0,500000
9824,69,M,grandparent,19,M,low,1,1481879.0,4,5.5,HIGH_RISK,324000.0,0
9825,54,M,parent,23,F,low,0,2622660.0,3,3.0,SUBSTANDARD,255679.79999999996,500000
9826,44,M,parent,23,F,medium,1,2914978.0,3,0.0,PREFERRED,147449.34,500000
9827,65,M,parent,25,M,high,1,2229313.0,4,1.5,STANDARD,180000.0,500000
9828,47,F,parent,22,M,medium,0,2821146.0,4,1.5,STANDARD,189634.38,500000
9829,52,F,parent,18,F,medium,1,1482952.0,5,1.0,PREFERRED,135000.0,0
9830,41,M,other_relative,24,F,high,0,2024865.0,5,1.0,PREFERRED,135000.0,0
9831,36,M,parent,21,M,low,0,2005194.0,3,2.0,STANDARD,180000.0,500000
9832,66,F,grandparent,19,M,low,1,1613955.0,5,6.5,HIGH_RISK,324000.0,0
9833,66,F,grandparent,18,M,high,0,3278661.0,4,4.0,SUBSTANDARD,275359.82999999996,500000
9834,59,M,parent,18,M,medium,1,3426226.0,3,0.5,PREFERRED,162786.78,500000
9835,67,M,other_relative,20,M,low,0,2584734.0,4,6.5,HIGH_RISK,326542.02,500000
9836,57,M,parent,20,M,medium,0,3093302.0,4,2.5,STANDARD,197799.06,500000
9837,39,F,parent,19,M,medium,1,1551415.0,3,0.0,PREFERRED,135000.0,500000
9838,49,F,parent,21,F,medium,0,1525782.0,4,1.5,STANDARD,180000.0,500000
9839,64,F,parent,22,F,medium,1,1418304.0,4,1.0,PREFERRED,135000.0,500000
9840,63,M,grandparent,20,F,low,0,1456851.0,5,6.5,HIGH_RISK,324000.0,500000
9841,30,F,parent,19,M,high,0,2750315.0,3,0.0,PREFERRED,142509.45,500000
9842,45,F,parent,22,F,low,0,2228532.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9843,49,M,other_relative,21,M,low,1,3120257.0,3,2.0,STANDARD,198607.71,500000
9844,51,F,other_relative,22,M,medium,0,3366223.0,3,1.5,STANDARD,205986.69,500000
9845,56,M,parent,18,M,medium,0,3427521.0,4,2.5,STANDARD,207825.63,500000
9846,46,M,other,23,M,low,0,1789275.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
9847,42,F,parent,25,M,medium,1,1655602.0,4,0.0,PREFERRED,135000.0,500000
9848,46,F,parent,20,M,low,1,1246931.0,3,1.5,STANDARD,180000.0,500000
9849,42,F,parent,18,F,low,1,1522825.0,3,0.5,PREFERRED,135000.0,500000
9850,49,M,parent,20,M,medium,1,2257582.0,3,0.0,PREFERRED,135000.0,500000
9851,53,F,parent,22,M,low,0,2122882.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9852,40,M,other,24,M,low,1,1978020.0,4,2.5,STANDARD,180000.0,500000
9853,47,M,parent,23,M,low,1,3335092.0,4,2.0,STANDARD,205052.76,500000
9854,42,F,parent,18,F,medium,1,2781683.0,4,0.0,PREFERRED,143450.49,500000
9855,62,F,parent,22,M,medium,1,1221487.0,3,0.5,PREFERRED,135000.0,500000
9856,56,M,parent,23,M,low,1,3263072.0,5,4.0,SUBSTANDARD,274892.16,500000
9857,41,M,parent,22,M,low,1,1594783.0,4,1.0,PREFERRED,135000.0,0
9858,56,F,other,20,M,medium,0,3061752.0,4,4.0,SUBSTANDARD,268852.55999999994,500000
9859,46,M,parent,22,M,medium,1,2680940.0,4,0.0,PREFERRED,140428.2,500000
9860,52,F,other_relative,22,F,low,1,2678468.0,4,2.5,STANDARD,185354.04,500000
9861,66,F,grandparent,19,F,low,0,2497511.0,5,8.0,HIGH_RISK,324000.0,500000
9862,40,F,grandparent,23,F,low,1,1385642.0,4,2.0,STANDARD,180000.0,500000
9863,66,M,grandparent,20,M,high,1,1272021.0,4,2.5,STANDARD,180000.0,500000
9864,33,M,parent,22,M,low,1,3404738.0,4,0.5,PREFERRED,162142.14,500000
9865,34,F,parent,18,M,medium,0,2121283.0,4,0.0,PREFERRED,135000.0,500000
9866,53,F,parent,25,F,medium,0,2893298.0,4,1.5,STANDARD,191798.94,500000
9867,34,F,other,21,F,high,0,1807323.0,4,0.5,PREFERRED,135000.0,500000
9868,33,F,parent,22,M,low,0,2448367.0,3,1.5,STANDARD,180000.0,0
9869,56,M,parent,20,F,low,0,2237656.0,3,4.0,SUBSTANDARD,251999.99999999997,0
9870,32,M,parent,20,M,high,1,1536401.0,3,0.0,PREFERRED,135000.0,500000
9871,37,M,parent,19,F,medium,0,1353388.0,4,0.5,PREFERRED,135000.0,500000
9872,34,F,parent,24,M,medium,0,1997117.0,4,0.0,PREFERRED,135000.0,500000
9873,69,M,parent,24,F,high,1,3392645.0,5,2.5,STANDARD,206779.35,500000
9874,32,F,parent,22,M,low,0,3349461.0,4,2.0,STANDARD,205483.83,0
9875,63,M,parent,19,M,low,1,3331790.0,3,2.5,STANDARD,204953.7,500000
9876,62,M,other_relative,25,F,low,1,1756859.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
9877,48,M,other,18,M,low,1,3159664.0,5,4.5,SUBSTANDARD,271789.92,500000
9878,47,M,parent,24,M,high,1,2458654.0,5,0.0,PREFERRED,135000.0,500000
9879,42,F,parent,23,F,high,1,1270655.0,3,0.0,PREFERRED,135000.0,500000
9880,59,M,other_relative,21,F,medium,0,1850109.0,3,2.5,STANDARD,180000.0,500000
9881,63,M,parent,25,M,medium,0,2390634.0,3,2.0,STANDARD,180000.0,0
9882,53,F,parent,19,F,low,0,2283530.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
9883,43,M,other_relative,18,F,low,1,3237303.0,4,1.5,STANDARD,202119.09,0
9884,67,M,grandparent,18,M,medium,1,1966771.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
9885,44,F,grandparent,23,F,medium,0,1343396.0,3,1.0,PREFERRED,135000.0,0
9886,66,M,parent,24,F,high,0,2432887.0,4,3.0,SUBSTANDARD,251999.99999999997,0
9887,48,M,parent,18,M,medium,1,2136972.0,5,1.0,PREFERRED,135000.0,500000
9888,53,M,parent,19,M,low,1,1582825.0,3,1.5,STANDARD,180000.0,500000
9889,45,M,parent,21,M,low,1,3384753.0,5,3.0,SUBSTANDARD,278542.58999999997,500000
9890,65,M,parent,22,M,low,0,1513935.0,4,6.0,HIGH_RISK,324000.0,500000
9891,49,M,parent,20,M,low,1,2746512.0,4,2.0,STANDARD,187395.36,500000
9892,51,M,parent,19,F,medium,1,2543927.0,4,0.0,PREFERRED,136317.81,500000
9893,50,F,parent,23,M,medium,1,3152058.0,5,1.0,PREFERRED,154561.74,500000
9894,49,M,parent,18,F,medium,1,2297092.0,4,0.0,PREFERRED,135000.0,500000
9895,61,M,parent,18,M,high,1,2860559.0,4,0.0,PREFERRED,145816.77,500000
9896,47,M,parent,19,M,medium,1,2199455.0,4,0.0,PREFERRED,135000.0,500000
9897,46,M,parent,25,M,low,0,1257426.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
9898,53,F,parent,19,F,low,1,1442709.0,3,1.5,STANDARD,180000.0,500000
9899,69,M,grandparent,20,M,low,0,2720719.0,4,7.0,HIGH_RISK,330621.57,500000
9900,59,M,other_relative,24,F,low,0,1469988.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
9901,46,M,parent,18,M,low,1,1557210.0,5,3.0,SUBSTANDARD,251999.99999999997,500000
9902,51,F,grandparent,23,F,low,1,3246128.0,5,4.0,SUBSTANDARD,274383.83999999997,0
9903,66,M,grandparent,24,M,low,1,2832259.0,4,5.5,HIGH_RISK,333967.77,500000
9904,57,M,parent,23,M,high,1,2475641.0,4,0.0,PREFERRED,135000.0,500000
9905,56,M,grandparent,19,M,medium,0,2024740.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9906,42,F,parent,24,M,low,0,1581199.0,4,2.5,STANDARD,180000.0,500000
9907,35,F,parent,19,M,medium,1,1620226.0,4,0.0,PREFERRED,135000.0,500000
9908,60,M,parent,24,F,low,0,1514072.0,3,4.0,SUBSTANDARD,251999.99999999997,0
9909,46,F,parent,20,M,low,0,3376099.0,4,3.5,SUBSTANDARD,278282.97,500000
9910,36,M,other_relative,18,M,low,1,3246928.0,3,1.0,PREFERRED,157407.84,500000
9911,44,F,parent,20,F,low,1,1755768.0,3,0.5,PREFERRED,135000.0,500000
9912,51,M,other,18,M,low,0,3497893.0,5,6.0,HIGH_RISK,353936.79,500000
9913,60,M,grandparent,24,F,medium,0,2064561.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
9914,48,M,parent,21,M,low,1,2607837.0,4,2.0,STANDARD,183235.11,500000
9915,56,F,other,18,M,medium,1,1548644.0,3,2.0,STANDARD,180000.0,500000
9916,61,F,grandparent,19,M,medium,0,2691982.0,4,3.5,SUBSTANDARD,257759.45999999996,500000
9917,49,M,parent,21,M,low,0,1759872.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
9918,64,F,grandparent,22,F,medium,1,1339608.0,3,1.5,STANDARD,180000.0,0
9919,44,F,parent,21,F,low,1,2647590.0,4,1.0,PREFERRED,139427.7,500000
9920,63,M,parent,22,M,high,0,1468242.0,4,1.5,STANDARD,180000.0,500000
9921,63,F,grandparent,21,M,medium,1,2472552.0,4,2.0,STANDARD,180000.0,500000
9922,63,M,grandparent,18,F,low,0,2366692.0,4,5.5,HIGH_RISK,324000.0,500000
9923,48,F,parent,25,M,medium,1,1987579.0,3,0.0,PREFERRED,135000.0,500000
9924,64,F,other_relative,25,M,medium,0,2195371.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
9925,67,M,grandparent,19,F,low,0,3389146.0,4,7.0,HIGH_RISK,350674.38,500000
9926,54,M,grandparent,19,F,high,0,2223809.0,4,1.5,STANDARD,180000.0,0
9927,54,M,parent,21,F,high,0,1964166.0,4,0.5,PREFERRED,135000.0,500000
9928,48,M,parent,25,F,low,0,1847844.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9929,64,M,parent,20,M,medium,0,3010454.0,5,3.5,SUBSTANDARD,267313.62,500000
9930,69,M,grandparent,25,M,low,1,1528001.0,3,5.0,HIGH_RISK,324000.0,500000
9931,40,M,parent,19,M,low,0,3484538.0,4,2.5,STANDARD,209536.14,500000
9932,54,F,parent,24,F,low,1,2308844.0,4,2.0,STANDARD,180000.0,500000
9933,42,F,parent,20,F,medium,0,1399954.0,5,1.5,STANDARD,180000.0,500000
9934,61,M,other_relative,24,F,low,0,2757082.0,3,4.5,SUBSTANDARD,259712.45999999996,500000
9935,45,F,other,24,F,medium,0,3101383.0,4,3.0,SUBSTANDARD,270041.49,500000
9936,49,M,parent,19,F,low,0,3405588.0,3,3.0,SUBSTANDARD,279167.63999999996,500000
9937,49,M,other_relative,18,M,medium,0,2581544.0,3,1.5,STANDARD,182446.32,500000
9938,50,M,parent,19,M,medium,1,3177138.0,4,0.0,PREFERRED,155314.14,500000
9939,41,F,parent,23,F,high,0,3337699.0,4,0.0,PREFERRED,160130.97,500000
9940,43,F,parent,19,F,medium,1,1718270.0,4,0.0,PREFERRED,135000.0,500000
9941,33,F,parent,22,M,low,1,1971244.0,4,0.5,PREFERRED,135000.0,500000
9942,44,F,parent,18,F,high,1,3202246.0,4,0.0,PREFERRED,156067.38,500000
